frame_id,elephant_id,posture_class,x1,y1,x2,y2,move_dx,move_dy,trunk_angle,ear_freq,tail_freq,behaviour_label,conflict_risk,alertness_label,video_file
625,14,0,106.12088012695312,164.15300750732422,261.97491455078125,342.69910430908203,0.6838531494140625,2.5198974609375,98.47888686938177,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
630,14,0,106.2994384765625,164.02328491210938,262.1513977050781,341.9861145019531,0.177520751953125,0.421356201171875,105.71222112496537,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
635,14,0,106.42340850830078,164.2546615600586,262.0299606323242,342.9609146118164,0.0012664794921875,0.60308837890625,121.28210179087299,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
640,14,0,104.96060943603516,164.58663177490234,261.80037689208984,344.4526138305664,0.84619140625,0.911834716796875,99.2773359833563,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
645,14,0,104.1978988647461,164.07135772705078,261.06790924072266,355.97423553466797,0.747589111328125,5.503173828125,73.47143329894408,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
650,14,0,261.39906311035156,173.203125,340.96726989746094,387.0831298828125,118.55026245117188,20.120330810546875,63.47072495772477,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
655,14,0,254.57479858398438,170.30449676513672,340.6091003417969,389.08020782470703,3.591217041015625,0.450775146484375,59.811519411782115,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
660,14,0,100.07642364501953,164.62518310546875,252.91558074951172,349.174560546875,121.095947265625,22.79248046875,63.57451651235226,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
665,14,0,98.90568542480469,164.88687896728516,252.2289276123047,347.14339447021484,0.9286956787109375,0.884735107421875,102.34816171343732,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
670,14,0,97.60923767089844,165.27220916748047,250.4912567138672,345.7615432739258,1.517059326171875,0.498260498046875,104.10723914076259,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
675,14,0,97.01429748535156,165.06463623046875,249.3186492919922,343.2437744140625,0.8837738037109375,1.3626708984375,104.92794101105298,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
680,14,0,97.29228210449219,165.1299057006836,249.9456024169922,345.1507339477539,0.4524688720703125,0.986114501953125,85.10150011477174,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
685,14,0,96.48654174804688,164.34513092041016,250.6922607421875,344.7434310913086,0.029541015625,0.596038818359375,75.35066058395901,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
690,14,0,95.34176635742188,164.22557830810547,247.55364990234375,342.7671585083008,2.141693115234375,1.04791259765625,127.21650800877289,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
700,14,0,596.4574584960938,202.20435333251953,662.1455688476562,386.3478317260742,457.85382080078125,40.77972412109375,88.7434084340124,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
720,14,0,67.73847198486328,165.75208282470703,228.85454559326172,353.62877655029297,481.0050048828125,34.585662841796875,79.40525212057534,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
725,14,0,61.16901397705078,166.67711639404297,223.27013397216797,349.3545608520508,6.076934814453125,1.674591064453125,102.89382871395314,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
730,14,0,56.0296630859375,166.85446166992188,218.55908203125,351.4809875488281,4.925201416015625,1.151885986328125,79.67276330960806,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
925,14,0,711.6781005859375,68.89218139648438,768.0,312.2261657714844,602.544677734375,68.60855102539062,46.195865150441875,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
965,14,0,409.30494689941406,51.306060791015625,767.9999847412109,363.1208190917969,151.18658447265625,16.654266357421875,104.37727431206471,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
985,14,0,412.3130187988281,181.14188385009766,472.8286437988281,334.19857025146484,146.08163452148438,50.456787109375,77.84641534914732,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
990,14,0,415.4794158935547,182.9211654663086,480.0586700439453,333.6701431274414,5.198211669921875,0.62542724609375,60.14132511376884,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1005,14,0,480.0100555419922,35.2353515625,767.7232208251953,346.1802978515625,176.09759521484375,67.58782958984375,59.479053123742574,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1020,14,0,247.73193359375,105.17599487304688,398.96832275390625,365.8147888183594,300.5165100097656,44.787567138671875,165.70483252993552,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1075,14,0,326.6232452392578,43.37689208984375,661.9945526123047,343.42156982421875,170.95877075195312,42.096160888671875,140.53544883465514,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1095,14,0,302.66419982910156,199.12471771240234,362.56541442871094,336.3663101196289,161.694091796875,74.34628295898438,65.27526093644212,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1105,14,0,300.9613952636719,178.48250579833984,363.4527282714844,338.74173736572266,0.407745361328125,9.133392333984375,54.44175764763582,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1130,14,0,290.8134460449219,128.2584457397461,361.5293884277344,356.9913101196289,6.03564453125,15.98724365234375,52.213271827135756,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1175,14,0,534.0729370117188,153.48990631103516,665.1741333007812,339.5710678100586,273.4521179199219,3.905609130859375,55.46128632466528,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1315,14,0,268.6867218017578,119.8543701171875,373.8656463623047,383.71868896484375,278.34735107421875,5.25604248046875,43.8267557528439,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1325,14,0,0.0,85.97012329101562,115.22772216796875,425.7671813964844,263.6623229980469,4.082122802734375,27.7099476891475,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1330,14,0,0.0,86.5709228515625,117.838623046875,426.166748046875,1.305450439453125,0.50018310546875,44.260523991558486,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1335,14,0,0.0,105.96591186523438,119.66851806640625,425.4523010253906,0.914947509765625,9.34027099609375,75.31898216658848,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1340,14,0,0.0,117.03076171875,121.2835922241211,355.5379333496094,0.8075370788574219,29.424758911132812,129.49209481378935,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1345,14,0,0.0,129.53233337402344,124.71479797363281,422.12733459472656,1.7156028747558594,39.54548645019531,171.97305741333062,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1370,14,0,605.5752563476562,202.98992919921875,662.6819458007812,328.14239501953125,571.7711791992188,10.263671875,56.27895559096419,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1445,14,0,312.33750915527344,232.8231201171875,360.86793518066406,339.55352783203125,297.52587890625,20.622161865234375,78.79070585000345,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1470,14,0,387.93882751464844,191.38255310058594,453.32862854003906,344.26478576660156,84.031005859375,18.364654541015625,45.167457227491354,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1520,14,0,315.9393005371094,230.55653381347656,349.8647766113281,338.48155212402344,87.731689453125,16.69537353515625,56.164908734668984,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1580,14,0,435.5546875,121.72248077392578,571.8516235351562,301.84728240966797,170.80111694335938,72.73416137695312,67.51170711504874,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1585,14,0,373.5342559814453,124.39315032958984,542.0084686279297,308.0073013305664,45.931793212890625,4.41534423828125,72.74808530261735,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1640,14,0,686.6810302734375,219.53141021728516,742.1597900390625,338.5195541381836,256.6490478515625,62.82525634765625,68.64049149804173,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1650,14,0,649.3373718261719,214.54156494140625,699.5063781738281,333.47076416015625,39.99853515625,5.019317626953125,82.08711906799168,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1655,14,0,98.9202880859375,136.63925170898438,265.209716796875,324.4411315917969,492.35687255859375,43.465972900390625,57.96706780755517,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1675,14,0,304.00543212890625,112.53604125976562,434.73101806640625,374.4933166503906,187.30322265625,12.9744873046875,34.63343041303346,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1680,14,0,294.7057800292969,110.40667724609375,474.1195373535156,372.3619689941406,15.04443359375,2.1303558349609375,92.64238412830267,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
1685,14,0,289.6468811035156,111.88150024414062,462.7773742675781,373.7164001464844,8.200531005859375,1.4146270751953125,65.04770954177746,0.0,0.0,alert,Medium,Alert,istockphoto-1464936264-640_adpp_is.mp4
20,16,0,447.3253631591797,231.30154418945312,481.4669952392578,369.9179382324219,0.0,0.0,87.11374214614919,0.0,0.0,alert,Medium,Alert,istockphoto-1629647604-640_adpp_is.mp4
25,16,0,445.9772644042969,233.3148651123047,482.9217834472656,371.0387725830078,0.0533447265625,1.56707763671875,79.38008970367301,0.0,0.0,alert,Medium,Alert,istockphoto-1629647604-640_adpp_is.mp4
45,16,0,174.76342010498047,314.17198181152344,237.17279815673828,393.97279357910156,258.4814147949219,51.89556884765625,54.79899703179499,0.0,0.0,alert,Medium,Alert,istockphoto-1629647604-640_adpp_is.mp4
170,16,0,739.8913269042969,268.7274932861328,768.0000305175781,391.2303924560547,547.9775390625,24.09344482421875,58.334173172599364,0.0,0.0,alert,Medium,Alert,istockphoto-1629647604-640_adpp_is.mp4
175,16,0,0.0,254.99627685546875,59.75559616088867,420.15521240234375,724.06787109375,7.5968017578125,83.7968451908401,0.0,0.0,alert,Medium,Alert,istockphoto-1629647604-640_adpp_is.mp4
415,16,0,277.1415710449219,245.30540466308594,344.2669982910156,402.98170471191406,280.82647705078125,13.43218994140625,50.04408570900974,0.0,0.0,alert,Medium,Alert,istockphoto-1629647604-640_adpp_is.mp4
450,16,0,305.99981689453125,254.8138656616211,346.6314697265625,402.1589126586914,15.611358642578125,4.34283447265625,49.34299775393026,0.0,0.0,alert,Medium,Alert,istockphoto-1629647604-640_adpp_is.mp4
770,16,0,91.92005157470703,323.4095916748047,198.45470428466797,428.4064483642578,181.12826538085938,47.421630859375,38.33816941507798,0.0,0.0,alert,Medium,Alert,istockphoto-1629647604-640_adpp_is.mp4
1030,16,0,0.0,294.60015869140625,33.28339767456055,427.899169921875,128.54568481445312,14.658355712890625,6.5256446953002225,0.0,0.0,alert,Medium,Alert,istockphoto-1629647604-640_adpp_is.mp4
5,17,0,350.9649353027344,49.81011962890625,482.1329040527344,421.2322998046875,0.0,0.0,61.88410935220013,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
35,17,0,364.51426696777344,51.467529296875,480.64723205566406,422.86712646484375,6.031829833984375,1.6461181640625,66.22610158871225,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
40,17,0,365.2527770996094,43.5848388671875,481.3722839355469,422.1410217285156,0.731781005859375,4.3043975830078125,71.883233089532,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
55,17,0,296.366455078125,137.57342529296875,412.64971923828125,411.55096435546875,68.804443359375,41.69926452636719,49.898360207972935,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
60,17,0,306.17445373535156,165.5198516845703,410.59165954589844,410.4900360107422,3.874969482421875,13.4427490234375,51.83262196959636,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
65,17,0,308.6416473388672,167.36563873291016,412.8789825439453,408.8808822631836,2.37725830078125,0.118316650390625,47.85052264573596,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
70,17,0,298.17401123046875,167.74954986572266,415.01141357421875,409.03829193115234,4.1676025390625,0.270660400390625,42.19221635237898,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
100,17,0,288.81768798828125,155.98878479003906,411.5499267578125,411.99278259277344,6.408905029296875,4.40313720703125,50.085654240298446,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
105,17,0,293.5677947998047,166.1043472290039,412.5390167236328,413.30831146240234,2.869598388671875,5.715545654296875,160.96651173664424,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
110,17,0,297.9717102050781,164.52008056640625,412.5817565917969,411.97296142578125,2.22332763671875,1.459808349609375,85.52260176767054,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
115,17,0,301.1734313964844,171.17449951171875,415.7242126464844,412.2408447265625,3.172088623046875,3.461151123046875,60.07053020302166,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
120,17,0,303.4309844970703,114.88446044921875,418.4954071044922,409.92755126953125,2.514373779296875,29.301666259765625,50.2274284769004,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
125,17,0,304.48687744140625,116.87258911132812,417.47161865234375,410.4980773925781,0.01605224609375,1.279327392578125,52.98455386368652,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
130,17,0,304.81004333496094,108.94610595703125,419.27748107910156,409.4766845703125,1.06451416015625,4.47393798828125,61.0345567628556,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
135,17,0,303.0804138183594,70.08743286132812,419.4651184082031,409.3303527832031,0.77099609375,19.50250244140625,56.29459330906893,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
140,17,0,306.9447326660156,135.38421630859375,422.4263000488281,413.0704345703125,3.412750244140625,34.5184326171875,51.57555755489918,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
145,17,0,301.18406677246094,149.8743438720703,421.35462951660156,412.0790252685547,3.416168212890625,6.749359130859375,39.769459461316245,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
150,17,0,307.27220153808594,171.58702087402344,423.94898986816406,409.63270568847656,4.34124755859375,9.6331787109375,44.88545897985797,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
155,17,0,308.56671142578125,169.87078857421875,424.9310302734375,409.98724365234375,1.138275146484375,0.68084716796875,42.914160517460154,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
160,17,0,307.79457092285156,164.6269302368164,428.23155212402344,409.99996185302734,1.264190673828125,2.615570068359375,42.7307733533399,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
190,17,0,302.78643798828125,162.17586517333984,437.492431640625,406.4065933227539,2.126373291015625,3.022216796875,40.290838536514585,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
200,17,0,300.9105987548828,155.814697265625,432.3507537841797,407.105712890625,3.508758544921875,2.831024169921875,44.455430269713965,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
205,17,0,301.2237243652344,155.2953643798828,417.0437316894531,406.7269744873047,7.4969482421875,0.44903564453125,55.00577759382254,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
210,17,0,388.86305236816406,155.9661102294922,520.0740814208984,424.6057891845703,95.3348388671875,9.2747802734375,59.625277001217704,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
215,17,0,383.94081115722656,157.82806396484375,519.0267181396484,425.2269287109375,2.98480224609375,1.241546630859375,79.47650465399691,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
225,17,0,381.2506103515625,159.29364013671875,523.4026489257812,423.80072021484375,0.842864990234375,0.019683837890625,48.25246903310745,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
265,17,0,287.4481506347656,1.8416748046875,471.7744445800781,397.5421142578125,72.71533203125,91.85528564453125,86.17868241858528,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
300,17,0,300.04107666015625,35.80224609375,415.02239990234375,388.49945068359375,22.079559326171875,12.458953857421875,66.03292334841679,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
360,17,0,278.07798767089844,133.55477905273438,392.56520080566406,404.8877258300781,22.21014404296875,57.070404052734375,71.71542217181396,0.0,0.0,alert,Medium,Alert,istockphoto-1735244079-640_adpp_is.mp4
90,18,0,290.762451171875,141.47183227539062,402.82879638671875,313.8072509765625,0.0,0.0,78.01200645538512,0.0,0.0,alert,Medium,Alert,istockphoto-1953741814-640_adpp_is.mp4
395,18,0,252.91263580322266,38.382568359375,365.3617172241211,105.67877197265625,37.658447265625,155.60887145996094,28.098848415204273,0.0,0.0,alert,Medium,Alert,istockphoto-1953741814-640_adpp_is.mp4
260,19,0,5.730541229248047,225.10936737060547,44.17246627807617,333.1126174926758,0.0,0.0,92.84026518121277,0.0,0.0,alert,Medium,Alert,istockphoto-2166552978-640_adpp_is.mp4
145,20,0,373.2830047607422,137.63878631591797,610.8200225830078,334.4426956176758,0.0,0.0,34.91849177313852,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
600,20,0,454.8984680175781,139.67549896240234,601.0285339355469,334.2790298461914,35.9119873046875,0.9365234375,104.63224163131561,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
655,20,0,467.7772521972656,141.03750610351562,605.9607849121094,333.1364440917969,8.905517578125,0.109710693359375,58.340569872128185,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
660,20,0,470.7942657470703,143.27352142333984,604.9393768310547,332.0416030883789,0.997802734375,0.570587158203125,57.73946860156635,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
665,20,0,471.8262634277344,143.76852416992188,605.2247619628906,332.06390380859375,0.65869140625,0.2586517333984375,57.961545372240145,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
670,20,0,470.505859375,142.07937622070312,606.0115966796875,333.7088928222656,0.26678466796875,0.0220794677734375,55.516368612597944,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
675,20,0,470.73594665527344,142.4777603149414,605.8243560791016,333.9623031616211,0.02142333984375,0.325897216796875,60.01437603013147,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
680,20,0,470.1136474609375,142.11478424072266,607.1021728515625,333.8744125366211,0.3277587890625,0.225433349609375,67.20656522615491,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
685,20,0,469.17213439941406,141.16980743408203,607.9639739990234,333.9128952026367,0.03985595703125,0.4532470703125,60.721464533767914,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
700,20,0,470.77398681640625,141.70650482177734,610.3361206054688,333.46378326416016,1.98699951171875,0.043792724609375,61.4295329421791,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
705,20,0,473.80047607421875,141.7358169555664,608.3661499023438,334.09420013427734,0.52825927734375,0.329864501953125,48.15415870528888,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
890,20,0,0.0,159.96981048583984,26.051193237304688,312.51334381103516,528.0577392578125,1.673431396484375,49.133129719026805,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
940,20,0,482.1427001953125,116.40798950195312,613.6650390625,339.6445007324219,534.8782958984375,8.21533203125,23.26890404929185,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
950,20,0,481.7279510498047,111.10610961914062,600.4661407470703,347.8941345214844,6.80682373046875,1.473876953125,25.83882761130626,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
1015,20,0,468.9813232421875,103.23150634765625,594.7529296875,350.2358703613281,9.22991943359375,2.7664337158203125,89.07674898626573,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
1035,20,0,461.69488525390625,93.67406463623047,601.2203979492188,349.1586380004883,0.40948486328125,5.3173370361328125,67.51632796539332,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
1265,20,0,509.8039855957031,130.9796371459961,595.0820007324219,370.3302993774414,20.9853515625,29.238616943359375,71.07549491828628,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
1445,20,0,0.053466796875,154.5894546508789,30.67924690246582,260.75508880615234,537.07666015625,42.982696533203125,88.74858890512677,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
1450,20,0,0.04093170166015625,150.3619613647461,34.62431716918945,264.71768951416016,1.9662675857543945,0.1324462890625,95.8598950009989,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
1455,20,0,0.0,151.9077377319336,37.37348556518555,264.55265045166016,1.3541183471679688,0.69036865234375,88.43843684510566,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
1465,20,0,1.1785659790039062,148.96609497070312,39.1956672668457,263.7704772949219,1.5003738403320312,1.861907958984375,63.68315385882481,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
1480,20,0,0.0,152.85443115234375,49.07396697998047,264.08294677734375,4.34986686706543,2.10040283203125,47.567701587678656,0.0,0.0,alert,Medium,Alert,istockphoto-2209344494-640_adpp_is.mp4
5,21,0,364.0970001220703,79.10723876953125,597.9026336669922,397.65826416015625,0.0,0.0,17.281707071925826,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
10,21,0,359.74122619628906,77.42181396484375,604.1750335693359,394.98663330078125,0.95831298828125,2.17852783203125,25.354560368963188,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
15,21,0,355.05413818359375,78.56231689453125,603.3782958984375,394.5070495605469,2.741912841796875,0.3304595947265625,21.064692721102016,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
20,21,0,348.87335205078125,78.6527099609375,604.0265502929688,393.5921630859375,2.766265869140625,0.4122467041015625,18.63778819766579,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
25,21,0,345.37603759765625,77.74859619140625,605.5446166992188,391.4415588378906,0.9896240234375,1.5273590087890625,25.25580095620668,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
30,21,0,347.3889617919922,77.77133178710938,601.2063751220703,392.4560546875,1.16265869140625,0.51861572265625,19.58671150169754,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
35,21,0,352.4081573486328,77.6339111328125,604.0851287841797,402.5494079589844,3.948974609375,4.97796630859375,24.64176353472795,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
40,21,0,354.6868438720703,75.37991333007812,603.4947967529297,395.2845458984375,0.84417724609375,4.759429931640625,44.23237678198886,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
45,21,0,359.0285186767578,75.095947265625,603.4222869873047,392.1237487792969,2.13458251953125,1.722381591796875,49.34993358366135,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
50,21,0,361.22674560546875,76.52713012695312,600.8042602539062,392.7338562011719,0.20989990234375,1.0206451416015625,54.337347960888415,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
55,21,0,367.24049377441406,76.99273681640625,598.6468353271484,387.98736572265625,1.92816162109375,2.14044189453125,38.72159915960957,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
60,21,0,377.3455810546875,77.05996704101562,595.5983276367188,390.86834716796875,3.528289794921875,1.4741058349609375,31.016729134295815,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
105,21,0,375.97064208984375,73.354248046875,609.22216796875,378.1300964355469,6.12445068359375,8.22198486328125,111.71393566941225,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
115,21,0,368.23968505859375,72.66455078125,605.987548828125,382.45654296875,5.4827880859375,1.8183746337890625,11.794514092750589,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
120,21,0,370.01780700683594,70.82498168945312,603.7564849853516,386.7460021972656,0.226470947265625,1.224945068359375,50.484591929340546,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
125,21,0,373.0270233154297,69.8697509765625,601.6774444580078,386.44659423828125,0.465087890625,0.6273193359375,65.11726818828487,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
155,21,0,389.4240264892578,62.89013671875,596.4259490966797,371.43414306640625,5.57275390625,10.99603271484375,42.229881430557015,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
165,21,0,457.99462890625,139.40117645263672,593.2445068359375,369.6939163208008,32.694580078125,37.385406494140625,48.22008369115784,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
180,21,0,461.3975524902344,148.23148345947266,594.5292053222656,367.64900970458984,2.34381103515625,3.3927001953125,45.82004400927457,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
185,21,0,462.45164489746094,142.367431640625,594.9891510009766,365.0535583496094,0.75701904296875,4.2297515869140625,51.26057996622945,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
190,21,0,463.38714599609375,141.2148208618164,595.4004516601562,364.77584075927734,0.67340087890625,0.7151641845703125,77.45629179185805,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
195,21,0,455.820556640625,140.1112060546875,595.7100830078125,363.4853515625,3.62847900390625,1.197052001953125,47.49791071473947,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
200,21,0,457.34185791015625,137.94622039794922,595.6370239257812,362.69348907470703,0.72412109375,1.478424072265625,46.80505974042796,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
205,21,0,460.2263488769531,135.6070327758789,596.8366394042969,363.6109848022461,2.04205322265625,0.710845947265625,120.06952100467662,0.0,0.0,alert,Medium,Alert,istockphoto-2224721316-640_adpp_is.mp4
